,iso_code,gdp_per_capita,population,total_cases,new_cases,new_deaths,icu_patients,hosp_patients,new_tests,new_vaccinations,stringency_index,cases_per_capita
33704,ITA,35220.084,60461828.0,2336279.0,17243.0,522.0,2557.0,25667.0,160585.0,92832.0,78.7,25.87954092811689
33705,ITA,35220.084,60461828.0,2352423.0,16144.0,477.0,2522.0,25363.0,273506.0,88284.0,78.7,25.701937109099852
33706,ITA,35220.084,60461828.0,2368733.0,16310.0,475.0,2520.0,25304.0,261404.0,64459.0,78.7,25.524965456216467
33707,ITA,35220.084,60461828.0,2381277.0,12544.0,377.0,2503.0,25260.0,211078.0,36466.0,78.7,25.39050601840945
33708,ITA,35220.084,60461828.0,2390102.0,8825.0,377.0,2544.0,25428.0,158674.0,42978.0,78.7,25.296756372740578
33709,ITA,35220.084,60461828.0,2400598.0,10496.0,603.0,2487.0,25186.0,254070.0,32221.0,78.7,25.186152783598086
33710,ITA,35220.084,60461828.0,2414166.0,13568.0,524.0,2461.0,24930.0,279762.0,30023.0,78.7,25.044602566683484
33711,ITA,35220.084,60461828.0,2428221.0,14055.0,521.0,2418.0,24463.0,267567.0,35091.0,78.7,24.89963969506894
33712,ITA,35220.084,60461828.0,2441854.0,13633.0,472.0,2390.0,24081.0,264728.0,25986.0,78.7,24.760623690032247
33713,ITA,35220.084,60461828.0,2455185.0,13331.0,488.0,2386.0,23789.0,286331.0,38348.0,78.7,24.62618010455424
33714,ITA,35220.084,60461828.0,2466813.0,11628.0,299.0,2400.0,23709.0,216211.0,33617.0,78.7,24.510097846898002
33715,ITA,35220.084,60461828.0,2475372.0,8559.0,420.0,2421.0,23845.0,126931.0,68586.0,78.7,24.42535020998864
33716,ITA,35220.084,60461828.0,2485956.0,10584.0,541.0,2372.0,23727.0,256287.0,79698.0,78.7,24.321358865563187
33717,ITA,35220.084,60461828.0,2501147.0,15191.0,467.0,2352.0,23513.0,293770.0,70373.0,78.7,24.173640333814845
33718,ITA,35220.084,60461828.0,2515507.0,14360.0,492.0,2288.0,23066.0,275579.0,93085.0,78.7,24.03564291413222
33719,ITA,35220.084,60461828.0,2529070.0,13563.0,477.0,2270.0,22667.0,268750.0,97211.0,78.7,23.906743585586796
33720,ITA,35220.084,60461828.0,2541783.0,12713.0,421.0,2218.0,22316.0,298010.0,89838.0,78.7,23.78717144618561
33721,ITA,35220.084,60461828.0,2553032.0,11249.0,237.0,2215.0,22311.0,213364.0,59250.0,78.7,23.68236199154574
33722,ITA,35220.084,60461828.0,2560957.0,7925.0,329.0,2252.0,22512.0,142419.0,85240.0,78.7,23.609075825951003
33723,ITA,35220.084,60461828.0,2570608.0,9651.0,499.0,2214.0,22531.0,244429.0,87429.0,78.7,23.520438744452676
33724,ITA,35220.084,60461828.0,2583790.0,13182.0,476.0,2145.0,22216.0,279307.0,98660.0,78.7,23.400441986384344
33725,ITA,35220.084,60461828.0,2597446.0,13656.0,421.0,2151.0,21894.0,270142.0,106246.0,78.7,23.27741481439845
33726,ITA,35220.084,60461828.0,2611659.0,14213.0,377.0,2142.0,21717.0,270507.0,105444.0,78.7,23.15073598812096
33727,ITA,35220.084,60461828.0,2625098.0,13439.0,385.0,2110.0,21518.0,282407.0,75587.0,78.7,23.03221746388135
33728,ITA,35220.084,60461828.0,2636738.0,11640.0,270.0,2107.0,21373.0,206789.0,40895.0,78.7,22.93054069080811
33729,ITA,35220.084,60461828.0,2644707.0,7969.0,307.0,2143.0,21670.0,144270.0,65761.0,78.7,22.861446655527438
33730,ITA,35220.084,60461828.0,2655319.0,10612.0,422.0,2143.0,21655.0,274263.0,65793.0,78.7,22.770080732296194
33731,ITA,35220.084,60461828.0,2668266.0,12947.0,336.0,2128.0,21408.0,310994.0,71586.0,78.7,22.65959540765426
33732,ITA,35220.084,60461828.0,2683403.0,15137.0,391.0,2126.0,21068.0,292533.0,73790.0,78.7,22.531773274457844
33733,ITA,35220.084,60461828.0,2697296.0,13893.0,316.0,2095.0,20831.0,287619.0,72591.0,78.7,22.415718556658224
33734,ITA,35220.084,60461828.0,2710819.0,13523.0,311.0,2062.0,20562.0,290534.0,52141.0,78.7,22.30389708792804
33735,ITA,35220.084,60461828.0,2721879.0,11060.0,221.0,2085.0,20534.0,205642.0,29124.0,78.7,22.21326811368176
33736,ITA,35220.084,60461828.0,2729223.0,7344.0,258.0,2089.0,20604.0,179278.0,62045.0,82.41,22.153494969080942
33737,ITA,35220.084,60461828.0,2739591.0,10368.0,336.0,2074.0,20537.0,274019.0,70454.0,82.41,22.069654922942878
33738,ITA,35220.084,60461828.0,2751657.0,12066.0,369.0,2043.0,20317.0,294411.0,79194.0,82.41,21.972879613992585
33739,ITA,35220.084,60461828.0,2765412.0,13755.0,347.0,2045.0,20008.0,288458.0,88833.0,82.41,21.86358777643259
33740,ITA,35220.084,60461828.0,2780882.0,15470.0,348.0,2059.0,19890.0,297128.0,91446.0,82.41,21.741961003739103
33741,ITA,35220.084,60461828.0,2795796.0,14914.0,251.0,2063.0,19788.0,306078.0,77145.0,82.41,21.62597986405303
33742,ITA,35220.084,60461828.0,2809246.0,13450.0,232.0,2094.0,19898.0,250986.0,50338.0,82.41,21.522439829050214
33743,ITA,35220.084,60461828.0,2818863.0,9617.0,274.0,2118.0,20273.0,170672.0,104345.0,82.41,21.449012598341955
33744,ITA,35220.084,60461828.0,2832162.0,13299.0,356.0,2146.0,20441.0,303850.0,105096.0,82.41,21.348294341919708
33745,ITA,35220.084,60461828.0,2848564.0,16402.0,318.0,2157.0,20374.0,340247.0,119895.0,82.41,21.225371099262645
33746,ITA,35220.084,60461828.0,2868435.0,19871.0,308.0,2168.0,20425.0,353704.0,126083.0,82.41,21.078332958564513
33747,ITA,35220.084,60461828.0,2888923.0,20488.0,253.0,2194.0,20486.0,325404.0,133094.0,82.41,20.928847186304377
33748,ITA,35220.084,60461828.0,2907825.0,18902.0,280.0,2216.0,20588.0,323047.0,124688.0,82.41,20.792801492524482
33749,ITA,35220.084,60461828.0,2925265.0,17440.0,192.0,2231.0,20869.0,257024.0,77086.0,82.41,20.668837865971117
33750,ITA,35220.084,60461828.0,2938371.0,13106.0,246.0,2289.0,21401.0,170633.0,132453.0,82.41,20.576648762188302
33751,ITA,35220.084,60461828.0,2955434.0,17063.0,343.0,2327.0,21897.0,335983.0,156856.0,82.41,20.457850860482758
33752,ITA,35220.084,60461828.0,2976274.0,20840.0,347.0,2411.0,22174.0,358884.0,181895.0,82.41,20.314604098950568
33753,ITA,35220.084,60461828.0,2999119.0,22845.0,339.0,2475.0,22632.0,339635.0,191170.0,82.41,20.1598629464186
33754,ITA,35220.084,60461828.0,3023129.0,24010.0,297.0,2525.0,22899.0,378463.0,198248.0,82.41,19.999751251104403
33755,ITA,35220.084,60461828.0,3046762.0,23633.0,307.0,2571.0,23272.0,355024.0,171040.0,84.26,19.844617991165702
33756,ITA,35220.084,60461828.0,3067486.0,20724.0,207.0,2605.0,23749.0,271336.0,97789.0,84.26,19.71054733420136
40045,LUX,94277.965,625976.0,48181.0,154.0,3.0,21.0,92.0,9765.0,429.0,64.81,12.992175338826508
40046,LUX,94277.965,625976.0,48372.0,191.0,4.0,23.0,91.0,8875.0,499.0,64.81,12.940874886297859
40047,LUX,94277.965,625976.0,48486.0,114.0,3.0,21.0,90.0,7381.0,362.0,64.81,12.91044837685105
40051,LUX,94277.965,625976.0,48890.0,260.0,8.0,20.0,88.0,7113.0,814.0,64.81,12.803763550828391
40052,LUX,94277.965,625976.0,48975.0,85.0,3.0,17.0,85.0,8486.0,725.0,64.81,12.781541602858601
40053,LUX,94277.965,625976.0,49204.0,229.0,2.0,14.0,73.0,6980.0,899.0,57.41,12.722055117470124
40054,LUX,94277.965,625976.0,49319.0,115.0,0.0,14.0,77.0,6406.0,704.0,57.41,12.692390356657677
40059,LUX,94277.965,625976.0,49852.0,119.0,4.0,15.0,70.0,9797.0,971.0,57.41,12.556687795875792
40060,LUX,94277.965,625976.0,50089.0,237.0,1.0,14.0,63.0,7696.0,924.0,57.41,12.497274850765637
40061,LUX,94277.965,625976.0,50228.0,139.0,3.0,12.0,65.0,8878.0,924.0,57.41,12.462690132993549
40065,LUX,94277.965,625976.0,50733.0,345.0,7.0,13.0,68.0,10978.0,813.0,57.41,12.338635602073602
40066,LUX,94277.965,625976.0,50923.0,190.0,2.0,14.0,71.0,10577.0,1011.0,57.41,12.292598629303065
40067,LUX,94277.965,625976.0,51128.0,205.0,1.0,12.0,58.0,9300.0,1155.0,57.41,12.243310905961508
40068,LUX,94277.965,625976.0,51330.0,202.0,1.0,11.0,57.0,10452.0,1012.0,57.41,12.195129553867135
40072,LUX,94277.965,625976.0,51879.0,367.0,7.0,15.0,68.0,10525.0,511.0,61.11,12.066076832629774
40073,LUX,94277.965,625976.0,52022.0,143.0,3.0,12.0,65.0,11697.0,514.0,61.11,12.032909153819539
40074,LUX,94277.965,625976.0,52247.0,225.0,2.0,13.0,62.0,11468.0,1270.0,61.11,11.98108982333914
40075,LUX,94277.965,625976.0,52392.0,145.0,2.0,14.0,67.0,12225.0,1467.0,61.11,11.947930981829288
40079,LUX,94277.965,625976.0,52923.0,384.0,5.0,16.0,75.0,9391.0,1129.0,61.11,11.828052075657087
40080,LUX,94277.965,625976.0,53062.0,139.0,1.0,17.0,72.0,12078.0,1894.0,61.11,11.797067581319965
40081,LUX,94277.965,625976.0,53329.0,267.0,4.0,17.0,74.0,10243.0,1201.0,61.11,11.738003712801666
40082,LUX,94277.965,625976.0,53562.0,233.0,3.0,15.0,75.0,10533.0,1814.0,61.11,11.686942235166722
40086,LUX,94277.965,625976.0,54172.0,390.0,6.0,16.0,82.0,9599.0,941.0,61.11,11.555342243225283
40087,LUX,94277.965,625976.0,54354.0,182.0,1.0,15.0,79.0,12517.0,1444.0,61.11,11.516650108547669
40088,LUX,94277.965,625976.0,54678.0,324.0,3.0,15.0,78.0,9779.0,1390.0,61.11,11.448407037565383
40089,LUX,94277.965,625976.0,54871.0,193.0,2.0,17.0,81.0,11560.0,1311.0,61.11,11.40813908986532
40093,LUX,94277.965,625976.0,55480.0,370.0,2.0,20.0,100.0,9599.0,1328.0,61.11,11.282912761355444
54264,PRT,27936.896,10196707.0,396666.0,2093.0,58.0,503.0,2967.0,34088.0,2791.0,62.04,25.706027237020567
54265,PRT,27936.896,10196707.0,400002.0,3336.0,74.0,486.0,2930.0,44884.0,12614.0,62.04,25.49164004179979
54266,PRT,27936.896,10196707.0,406051.0,6049.0,79.0,487.0,2896.0,44546.0,10175.0,62.04,25.11188742300844
54267,PRT,27936.896,10196707.0,413678.0,7627.0,76.0,482.0,2840.0,36734.0,2206.0,73.15,24.648898418576767
54268,PRT,27936.896,10196707.0,420629.0,6951.0,66.0,483.0,2806.0,13937.0,0.0,73.15,24.241569173784974
54269,PRT,27936.896,10196707.0,423870.0,3241.0,73.0,492.0,2858.0,32711.0,1.0,73.15,24.05621298983179
54270,PRT,27936.896,10196707.0,427254.0,3384.0,73.0,500.0,3044.0,20837.0,0.0,73.15,23.865679431907015
54271,PRT,27936.896,10196707.0,431623.0,4369.0,78.0,510.0,3171.0,45045.0,920.0,62.04,23.624104832226273
54272,PRT,27936.896,10196707.0,436579.0,4956.0,90.0,512.0,3260.0,55691.0,12763.0,62.04,23.35592641881538
54273,PRT,27936.896,10196707.0,446606.0,10027.0,91.0,513.0,3293.0,55749.0,15021.0,62.04,22.831549508963157
54274,PRT,27936.896,10196707.0,456533.0,9927.0,95.0,514.0,3333.0,54818.0,10297.0,62.04,22.335092972468583
54275,PRT,27936.896,10196707.0,466709.0,10176.0,118.0,536.0,3451.0,56169.0,2503.0,62.04,21.848104493378102
54276,PRT,27936.896,10196707.0,476187.0,9478.0,111.0,540.0,3555.0,43775.0,98.0,73.15,21.413241016659423
54277,PRT,27936.896,10196707.0,483689.0,7502.0,102.0,558.0,3770.0,24939.0,40.0,73.15,21.08112237408748
54278,PRT,27936.896,10196707.0,489293.0,5604.0,122.0,567.0,3983.0,47696.0,888.0,62.04,20.83967479608333
54279,PRT,27936.896,10196707.0,496552.0,7259.0,155.0,599.0,4043.0,58186.0,10882.0,62.04,20.535023522209155
54280,PRT,27936.896,10196707.0,507108.0,10556.0,156.0,596.0,4240.0,58861.0,13799.0,62.04,20.10756485797897
54281,PRT,27936.896,10196707.0,517806.0,10698.0,148.0,611.0,4368.0,59969.0,11150.0,62.04,19.692137595933612
54282,PRT,27936.896,10196707.0,528469.0,10663.0,159.0,622.0,4560.0,62431.0,7486.0,65.74,19.29480631787295
54283,PRT,27936.896,10196707.0,539416.0,10947.0,166.0,638.0,4653.0,50654.0,1535.0,65.74,18.903234238509796
54284,PRT,27936.896,10196707.0,549801.0,10385.0,152.0,647.0,4889.0,31199.0,1168.0,65.74,18.54617761699233
54285,PRT,27936.896,10196707.0,556503.0,6702.0,167.0,664.0,5165.0,53176.0,3404.0,65.74,18.32282485449315
54286,PRT,27936.896,10196707.0,566958.0,10455.0,218.0,670.0,5291.0,72022.0,23730.0,65.74,17.98494244723595
54287,PRT,27936.896,10196707.0,581605.0,14647.0,219.0,681.0,5493.0,75516.0,28933.0,69.44,17.532013995753132
54288,PRT,27936.896,10196707.0,595149.0,13544.0,221.0,702.0,5630.0,70689.0,33104.0,69.44,17.133032232264526
54289,PRT,27936.896,10196707.0,609136.0,13987.0,234.0,715.0,5779.0,76965.0,26259.0,87.96,16.73962300701321
54290,PRT,27936.896,10196707.0,624469.0,15333.0,274.0,720.0,5922.0,63000.0,14794.0,87.96,16.328603981943058
54291,PRT,27936.896,10196707.0,636190.0,11721.0,275.0,742.0,6117.0,38321.0,4175.0,87.96,16.027770005815874
54294,PRT,27936.896,10196707.0,668951.0,15073.0,293.0,783.0,6603.0,71503.0,14914.0,76.85,15.242830939784827
54295,PRT,27936.896,10196707.0,685383.0,16432.0,303.0,782.0,6565.0,69677.0,17591.0,76.85,14.877385345128198
54296,PRT,27936.896,10196707.0,698583.0,13200.0,278.0,806.0,6627.0,68112.0,19733.0,87.96,14.596271309207353
54297,PRT,27936.896,10196707.0,711018.0,12435.0,293.0,843.0,6544.0,51490.0,14496.0,87.96,14.340996993043778
54298,PRT,27936.896,10196707.0,720516.0,9498.0,303.0,858.0,6694.0,25597.0,6538.0,87.96,14.151950824131594
54299,PRT,27936.896,10196707.0,726321.0,5805.0,275.0,865.0,6869.0,47369.0,1795.0,76.85,14.03884370684587
54300,PRT,27936.896,10196707.0,731861.0,5540.0,260.0,852.0,6775.0,57990.0,3553.0,76.85,13.932573261862567
54301,PRT,27936.896,10196707.0,740944.0,9083.0,240.0,877.0,6684.0,53399.0,8826.0,76.85,13.761778218056966
54302,PRT,27936.896,10196707.0,748858.0,7914.0,225.0,863.0,6496.0,50369.0,13266.0,76.85,13.616342484155874
54303,PRT,27936.896,10196707.0,755774.0,6916.0,258.0,904.0,6412.0,49625.0,15167.0,87.96,13.491740917258333
54304,PRT,27936.896,10196707.0,761906.0,6132.0,214.0,891.0,6158.0,30354.0,14710.0,87.96,13.383156189871192
54305,PRT,27936.896,10196707.0,765414.0,3508.0,204.0,865.0,6248.0,15085.0,1816.0,87.96,13.321819303017714
54306,PRT,27936.896,10196707.0,767919.0,2505.0,196.0,877.0,6344.0,34916.0,467.0,76.85,13.278362691898495
54307,PRT,27936.896,10196707.0,770502.0,2583.0,203.0,862.0,6070.0,38692.0,3819.0,76.85,13.233848841404695
54308,PRT,27936.896,10196707.0,774889.0,4387.0,161.0,853.0,5829.0,37615.0,15093.0,76.85,13.158925988109266
54309,PRT,27936.896,10196707.0,778369.0,3480.0,167.0,836.0,5570.0,37344.0,20937.0,76.85,13.100093914325981
54310,PRT,27936.896,10196707.0,781223.0,2854.0,149.0,846.0,5230.0,38735.0,32099.0,87.96,13.052236045277725
54311,PRT,27936.896,10196707.0,784079.0,2856.0,149.0,803.0,4850.0,21459.0,37052.0,87.96,13.004693404618667
54312,PRT,27936.896,10196707.0,785756.0,1677.0,138.0,795.0,4826.0,12100.0,17978.0,87.96,12.97693813346637
54313,PRT,27936.896,10196707.0,787059.0,1303.0,90.0,784.0,4832.0,33114.0,5672.0,76.85,12.955454419554316
54314,PRT,27936.896,10196707.0,788561.0,1502.0,111.0,752.0,4482.0,32055.0,10765.0,76.85,12.930777707748671
54315,PRT,27936.896,10196707.0,790885.0,2324.0,127.0,719.0,4137.0,34338.0,16545.0,76.85,12.892780872061046
54316,PRT,27936.896,10196707.0,792829.0,1944.0,105.0,688.0,3819.0,33964.0,22371.0,76.85,12.861168045063941
54317,PRT,27936.896,10196707.0,794769.0,1940.0,67.0,669.0,3584.0,33847.0,39934.0,87.96,12.829774437603882
54318,PRT,27936.896,10196707.0,796339.0,1570.0,76.0,656.0,3284.0,21844.0,37775.0,87.96,12.804480252756678
54319,PRT,27936.896,10196707.0,797525.0,1186.0,65.0,656.0,3284.0,10853.0,19042.0,87.96,12.78543870098116
54320,PRT,27936.896,10196707.0,798074.0,549.0,61.0,627.0,3322.0,31260.0,4804.0,76.85,12.77664351927265
54321,PRT,27936.896,10196707.0,799106.0,1032.0,63.0,597.0,3012.0,31556.0,14040.0,76.85,12.760143210037217
54322,PRT,27936.896,10196707.0,800586.0,1480.0,50.0,567.0,2767.0,31201.0,26420.0,76.85,12.736554224030897
54323,PRT,27936.896,10196707.0,801746.0,1160.0,49.0,536.0,2613.0,30910.0,31600.0,76.85,12.718126439046781
54324,PRT,27936.896,10196707.0,802773.0,1027.0,58.0,522.0,2404.0,32833.0,44688.0,87.96,12.701855941841592
54325,PRT,27936.896,10196707.0,803844.0,1071.0,33.0,492.0,2180.0,20378.0,40882.0,87.96,12.684932648623365
54326,PRT,27936.896,10196707.0,804562.0,718.0,41.0,484.0,2165.0,11434.0,24035.0,87.96,12.673612474862098
54327,PRT,27936.896,10196707.0,804956.0,394.0,34.0,469.0,2167.0,26611.0,7029.0,76.85,12.667409150313805
54328,PRT,27936.896,10196707.0,805647.0,691.0,38.0,446.0,1997.0,29702.0,16158.0,76.85,12.656544367446289
54329,PRT,27936.896,10196707.0,806626.0,979.0,41.0,415.0,1827.0,29353.0,15722.0,76.85,12.641183150555523
54330,PRT,27936.896,10196707.0,807456.0,830.0,28.0,399.0,1708.0,28003.0,28302.0,76.85,12.628189028256648
54331,PRT,27936.896,10196707.0,808405.0,949.0,28.0,383.0,1583.0,28584.0,43050.0,87.96,12.613364588294234
54332,PRT,27936.896,10196707.0,809412.0,1007.0,26.0,363.0,1416.0,19884.0,39849.0,87.96,12.597672137304611
54333,PRT,27936.896,10196707.0,810094.0,682.0,28.0,354.0,1414.0,9397.0,17157.0,87.96,12.587066439203351
60751,SVN,31400.84,2078932.0,115327.0,521.0,30.0,205.0,1221.0,11996.0,1549.0,68.52,18.026411854986257
60752,SVN,31400.84,2078932.0,117305.0,1978.0,36.0,204.0,1170.0,14186.0,1118.0,68.52,17.722450023443162
60753,SVN,31400.84,2078932.0,119740.0,2435.0,34.0,209.0,1172.0,15216.0,442.0,68.52,17.362051110739937
60754,SVN,31400.84,2078932.0,122152.0,2412.0,32.0,195.0,1174.0,9495.0,1878.0,68.52,17.01922195297662
60755,SVN,31400.84,2078932.0,123950.0,1798.0,31.0,187.0,1110.0,1709.0,150.0,68.52,16.77234368697055
60756,SVN,31400.84,2078932.0,124343.0,393.0,46.0,186.0,1111.0,3543.0,404.0,68.52,16.71933281326653
60757,SVN,31400.84,2078932.0,125086.0,743.0,29.0,190.0,1173.0,2928.0,555.0,68.52,16.62002142525942
60758,SVN,31400.84,2078932.0,125858.0,772.0,35.0,194.0,1209.0,27293.0,1091.0,68.52,16.518075926838183
60759,SVN,31400.84,2078932.0,128370.0,2512.0,30.0,188.0,1193.0,24941.0,2425.0,68.52,16.194843031861026
60760,SVN,31400.84,2078932.0,131724.0,3354.0,31.0,190.0,1177.0,20042.0,5204.0,68.52,15.782484588989098
60761,SVN,31400.84,2078932.0,134545.0,2821.0,23.0,189.0,1169.0,15855.0,5331.0,68.52,15.451573822884537
60762,SVN,31400.84,2078932.0,136629.0,2084.0,25.0,191.0,1160.0,15327.0,3194.0,68.52,15.21589120904054
60763,SVN,31400.84,2078932.0,138518.0,1889.0,26.0,192.0,1143.0,5445.0,248.0,74.07,15.008388801455407
60764,SVN,31400.84,2078932.0,139281.0,763.0,25.0,202.0,1192.0,2372.0,1.0,74.07,14.92617083450004
60765,SVN,31400.84,2078932.0,139713.0,432.0,24.0,198.0,1205.0,15765.0,484.0,74.07,14.880018323277003
60766,SVN,31400.84,2078932.0,141587.0,1874.0,31.0,192.0,1202.0,13326.0,1789.0,74.07,14.683071185913962
60767,SVN,31400.84,2078932.0,143679.0,2092.0,17.0,206.0,1244.0,12776.0,4683.0,74.07,14.46928221939184
60768,SVN,31400.84,2078932.0,145472.0,1793.0,23.0,200.0,1266.0,12479.0,6660.0,74.07,14.290942586889573
60769,SVN,31400.84,2078932.0,147016.0,1544.0,28.0,196.0,1266.0,11356.0,4762.0,74.07,14.140855417097459
60770,SVN,31400.84,2078932.0,148556.0,1540.0,19.0,193.0,1224.0,3266.0,324.0,74.07,13.994264789035784
60771,SVN,31400.84,2078932.0,149125.0,569.0,40.0,191.0,1220.0,1951.0,4.0,74.07,13.940868398994132
60772,SVN,31400.84,2078932.0,149424.0,299.0,26.0,183.0,1237.0,15568.0,227.0,74.07,13.912972480993682
60773,SVN,31400.84,2078932.0,151137.0,1713.0,25.0,187.0,1200.0,12605.0,2174.0,74.07,13.755281631896889
60774,SVN,31400.84,2078932.0,152851.0,1714.0,26.0,179.0,1178.0,12395.0,4559.0,74.07,13.601036303328078
60775,SVN,31400.84,2078932.0,154306.0,1455.0,27.0,182.0,1159.0,12241.0,4651.0,74.07,13.472787837154744
60776,SVN,31400.84,2078932.0,155752.0,1446.0,25.0,186.0,1140.0,12817.0,2176.0,74.07,13.347706610509015
60777,SVN,31400.84,2078932.0,157293.0,1541.0,20.0,190.0,1129.0,3149.0,713.0,68.52,13.216939088198458
60778,SVN,31400.84,2078932.0,157830.0,537.0,31.0,189.0,1149.0,2901.0,149.0,68.52,13.17196984096813
60779,SVN,31400.84,2078932.0,158131.0,301.0,19.0,192.0,1173.0,39267.0,7.0,68.52,13.146897192833789
60780,SVN,31400.84,2078932.0,159812.0,1681.0,27.0,189.0,1157.0,16991.0,1792.0,68.52,13.008610116887343
60781,SVN,31400.84,2078932.0,161662.0,1850.0,19.0,172.0,1144.0,14571.0,4935.0,68.52,12.859744404993133
60782,SVN,31400.84,2078932.0,163235.0,1573.0,23.0,172.0,1106.0,13367.0,5973.0,68.52,12.735822587067725
60783,SVN,31400.84,2078932.0,164529.0,1294.0,20.0,170.0,1082.0,14080.0,4535.0,68.52,12.635656935859332
60784,SVN,31400.84,2078932.0,165887.0,1358.0,22.0,163.0,1047.0,4982.0,104.0,68.52,12.532217714468283
60785,SVN,31400.84,2078932.0,166473.0,586.0,13.0,167.0,1053.0,4911.0,2.0,68.52,12.488103175890384
60786,SVN,31400.84,2078932.0,166836.0,363.0,19.0,171.0,1066.0,40725.0,56.0,68.52,12.460931693399505
60787,SVN,31400.84,2078932.0,168486.0,1650.0,19.0,168.0,1032.0,17241.0,1111.0,68.52,12.338900561470982
60788,SVN,31400.84,2078932.0,170101.0,1615.0,23.0,163.0,1012.0,15438.0,4798.0,68.52,12.221750606992316
60789,SVN,31400.84,2078932.0,171340.0,1239.0,16.0,165.0,989.0,13793.0,7390.0,68.52,12.133372242325201
60790,SVN,31400.84,2078932.0,172299.0,959.0,15.0,162.0,988.0,18551.0,5640.0,68.52,12.065839035629923
60791,SVN,31400.84,2078932.0,173201.0,902.0,17.0,159.0,926.0,5763.0,602.0,72.22,12.003002292134571
60792,SVN,31400.84,2078932.0,173702.0,501.0,11.0,159.0,931.0,4112.0,0.0,72.22,11.968382632324326
60793,SVN,31400.84,2078932.0,174000.0,298.0,12.0,162.0,946.0,12202.0,400.0,72.22,11.947885057471265
60794,SVN,31400.84,2078932.0,174364.0,364.0,19.0,161.0,945.0,47311.0,119.0,72.22,11.922942809295497
60795,SVN,31400.84,2078932.0,175795.0,1431.0,13.0,159.0,864.0,28243.0,3200.0,72.22,11.825888108307973
60796,SVN,31400.84,2078932.0,177140.0,1345.0,10.0,159.0,828.0,25000.0,8491.0,72.22,11.736095743479733
60797,SVN,31400.84,2078932.0,178133.0,993.0,15.0,156.0,789.0,24461.0,8604.0,72.22,11.670673036439066
60798,SVN,31400.84,2078932.0,179148.0,1015.0,13.0,149.0,738.0,7900.0,899.0,72.22,11.604550427579431
60799,SVN,31400.84,2078932.0,179477.0,329.0,12.0,139.0,740.0,11381.0,33.0,70.37,11.583278080199692
60800,SVN,31400.84,2078932.0,179780.0,303.0,11.0,135.0,738.0,45103.0,87.0,61.11,11.563755701412838
60801,SVN,31400.84,2078932.0,180520.0,740.0,5.0,127.0,691.0,26427.0,1121.0,61.11,11.516352758697098
60802,SVN,31400.84,2078932.0,181606.0,1086.0,12.0,129.0,648.0,29305.0,5545.0,61.11,11.447485215246193
60803,SVN,31400.84,2078932.0,182484.0,878.0,10.0,117.0,619.0,25510.0,9048.0,61.11,11.392407005545692
60804,SVN,31400.84,2078932.0,183396.0,912.0,7.0,115.0,623.0,30784.0,6740.0,61.11,11.335754323976532
60805,SVN,31400.84,2078932.0,184352.0,956.0,7.0,109.0,579.0,11102.0,2533.0,61.11,11.27697014407221
60806,SVN,31400.84,2078932.0,184767.0,415.0,7.0,103.0,566.0,10766.0,1.0,61.11,11.251641256284943
60807,SVN,31400.84,2078932.0,185014.0,247.0,8.0,105.0,584.0,41877.0,476.0,61.11,11.236619931464645
60808,SVN,31400.84,2078932.0,185916.0,902.0,8.0,107.0,567.0,29231.0,1485.0,61.11,11.182103745777663
60809,SVN,31400.84,2078932.0,187005.0,1089.0,10.0,105.0,546.0,30563.0,6961.0,61.11,11.116986176840191
60810,SVN,31400.84,2078932.0,187762.0,757.0,7.0,104.0,546.0,25807.0,10762.0,61.11,11.07216582695114
60811,SVN,31400.84,2078932.0,188676.0,914.0,14.0,94.0,529.0,32878.0,7749.0,61.11,11.018529118700842
60812,SVN,31400.84,2078932.0,189627.0,951.0,13.0,95.0,513.0,8710.0,926.0,69.44,10.963269998470683
60813,SVN,31400.84,2078932.0,190081.0,454.0,0.0,93.0,529.0,11239.0,1.0,69.44,10.93708471651559
60814,SVN,31400.84,2078932.0,190324.0,243.0,18.0,91.0,543.0,55513.0,1136.0,69.44,10.923120573338098
60815,SVN,31400.84,2078932.0,191056.0,732.0,9.0,85.0,528.0,31849.0,2162.0,69.44,10.881270412863245
60816,SVN,31400.84,2078932.0,192266.0,1210.0,11.0,83.0,516.0,33946.0,7270.0,69.44,10.8127906130049
60817,SVN,31400.84,2078932.0,193285.0,1019.0,4.0,86.0,511.0,28280.0,11038.0,69.44,10.755785498098662
60818,SVN,31400.84,2078932.0,194165.0,880.0,4.0,84.0,521.0,36649.0,10025.0,69.44,10.70703782865089
60819,SVN,31400.84,2078932.0,195086.0,921.0,6.0,88.0,498.0,9867.0,1930.0,69.44,10.656489958274813
60820,SVN,31400.84,2078932.0,195468.0,382.0,3.0,88.0,510.0,9254.0,1.0,69.44,10.63566414963063
70494,GBR,39753.244,67886004.0,3127647.0,46275.0,529.0,3363.0,36747.0,536947.0,165844.0,87.96,21.70513616146579
70495,GBR,39753.244,67886004.0,3173295.0,45648.0,1246.0,3496.0,36977.0,584760.0,223726.0,87.96,21.392906742045728
70496,GBR,39753.244,67886004.0,3220957.0,47662.0,1568.0,3626.0,37483.0,628556.0,288688.0,87.96,21.07634594314671
70497,GBR,39753.244,67886004.0,3269761.0,48804.0,1253.0,3672.0,37686.0,695148.0,321951.0,87.96,20.7617633215394
